customer_id;number_of_orders; ingresos;date_most_recent
7283;1;384999;2/03/2021
7284;1;217743;2/02/2021
7285;1;251598;23/01/2021
7286;1;329000;12/01/2021
7287;1;225201;10/12/2020
7288;1;368321;14/01/2021
7289;1;151163;6/03/2021
7290;1;217199;17/02/2021
7291;1;149987;20/01/2021
7292;1;226380;6/01/2021
7293;1;302346;1/03/2021
7294;1;240249;27/02/2021
7295;1;276451;6/03/2021
7296;1;73228;11/02/2021
7297;1;187416;24/02/2021
7298;1;79785;18/03/2021
7299;1;119839;16/02/2021
7300;1;80077;16/02/2021
7301;1;230160;12/02/2021
7302;1;69732;1/02/2021
7303;1;195478;29/01/2021
7304;1;169928;21/02/2021
7305;1;248076;16/02/2021
7306;1;222528;31/01/2021
7307;1;152090;8/02/2021
7308;1;255391;17/02/2021
7309;1;161280;17/02/2021
7310;1;146976;7/03/2021
7311;1;197221;17/02/2021
7312;1;323906;23/12/2020
7313;1;211286;17/02/2021
7314;1;263042;17/01/2021
7315;1;199346;29/01/2021
7316;1;237953;17/02/2021
7317;1;295459;22/01/2021
7318;1;271357;18/02/2021
7319;1;248763;10/02/2021
7320;1;252508;17/02/2021
7321;1;138274;17/02/2021
7322;1;223713;18/02/2021
7323;1;153831;12/02/2021
7324;1;363283;18/12/2020
7325;1;216990;16/03/2021
7326;1;126364;16/03/2021
7327;1;233594;27/03/2021
7328;1;312573;30/12/2020
7329;1;177339;17/02/2021
7330;1;237818;17/02/2021
7331;1;182701;15/03/2021
7332;1;223940;29/12/2020
7333;1;274330;11/02/2021
7334;1;294107;8/02/2021
7335;1;129595;17/12/2020
7336;1;361653;13/03/2021
7337;1;271680;7/01/2021
7338;1;249302;18/02/2021
7339;1;160889;18/02/2021
7340;1;48297;9/03/2021
7341;1;225649;20/01/2021
7342;1;266539;1/02/2021
7343;1;121503;22/01/2021
7344;1;343061;9/01/2021
7345;1;187063;6/02/2021
7346;1;182783;12/02/2021
7347;1;272723;7/01/2021
7348;1;149606;15/01/2021
7349;1;285209;5/02/2021
7350;1;288372;12/02/2021
7351;1;212703;17/02/2021
7352;1;130441;23/01/2021
7353;1;197103;16/02/2021
7354;1;334619;29/12/2020
7355;1;82250;29/01/2021
7356;1;352223;11/02/2021
7357;1;278285;10/02/2021
7358;1;358593;2/03/2021
7359;1;165755;2/02/2021
7360;1;287085;17/02/2021
7361;1;165264;17/02/2021
7362;1;325988;6/02/2021
7363;1;214083;8/02/2021
7364;1;123762;25/03/2021
7365;1;85502;31/12/2020
7366;1;148440;17/02/2021
7367;1;259456;17/02/2021
7368;1;202675;1/02/2021
7369;1;182407;13/01/2021
7370;1;313916;15/12/2020
7371;1;333003;28/01/2021
7372;1;222529;20/01/2021
7373;1;215376;22/01/2021
7374;1;162812;18/01/2021
7375;1;78291;14/01/2021
7376;1;376000;17/02/2021
7377;1;251495;25/02/2021
7378;1;105464;17/02/2021
7379;1;263919;6/03/2021
7380;1;195505;15/03/2021
7381;1;237344;2/01/2021
7382;1;59001;6/02/2021
7383;1;240485;10/03/2021
7384;1;220016;17/02/2021
7385;1;397544;17/02/2021
7386;1;101032;31/01/2021
7387;1;202976;10/02/2021
7388;1;341631;30/12/2020
7389;1;252494;23/01/2021
7390;1;136480;30/12/2020
7391;1;145568;23/01/2021
7392;1;185989;17/02/2021
7393;1;261015;20/02/2021
7394;1;175925;18/01/2021
7395;1;176010;20/01/2021
7396;1;316095;17/02/2021
7397;1;134611;16/01/2021
7398;1;97971;17/12/2020
7399;1;210233;17/02/2021
7400;1;279244;17/01/2021
7401;1;124759;10/02/2021
7402;1;176428;23/02/2021
7403;1;228770;17/02/2021
7404;1;185080;25/01/2021
7405;1;217440;17/02/2021
7406;1;200435;5/03/2021
7407;1;251651;2/01/2021
7408;1;323088;13/01/2021
7409;1;252320;15/02/2021
7410;1;279135;9/02/2021
7411;1;157352;17/01/2021
7412;1;224836;17/02/2021
7413;1;170052;30/01/2021
7414;1;202518;17/02/2021
7415;1;194607;9/03/2021
7416;1;284934;24/02/2021
7417;1;294981;17/02/2021
7418;1;73282;17/02/2021
7419;1;315966;7/02/2021
7420;1;179124;9/02/2021
7421;1;293147;6/03/2021
7422;1;78239;17/02/2021
7423;1;171452;2/01/2021
7424;1;263088;27/02/2021
7425;1;214808;17/02/2021
7426;1;258065;24/02/2021
7427;1;299473;26/01/2021
7428;1;327211;9/03/2021
7429;1;210369;19/01/2021
7430;1;243445;23/02/2021
7431;1;68538;6/03/2021
7432;1;195579;20/01/2021
7433;1;234913;17/02/2021
7434;1;357559;26/02/2021
7435;1;329423;14/01/2021
7436;1;401004;26/12/2020
7437;1;240012;12/12/2020
7438;1;309001;31/12/2020
7439;1;344717;26/02/2021
7440;1;168133;4/02/2021
7441;1;305006;22/02/2021
7442;1;128424;7/12/2020
7443;1;60305;26/02/2021
7444;1;195508;17/02/2021
7445;1;114773;13/02/2021
7446;1;194983;7/12/2020
7447;1;283287;28/12/2020
7448;1;327405;11/03/2021
7449;1;186473;21/02/2021
7450;1;144475;9/02/2021
7451;1;282344;28/12/2020
7452;1;337396;1/03/2021
7453;1;150270;30/12/2020
7454;1;153598;21/03/2021
7455;1;153847;18/02/2021
7456;1;203786;27/02/2021
7457;1;112452;25/01/2021
7458;1;262886;18/02/2021
7459;1;254515;18/12/2020
7460;1;80583;13/03/2021
7461;1;64610;31/12/2020
7462;1;268861;9/01/2021
7463;1;223835;4/02/2021
7464;1;235590;24/02/2021
7465;1;292319;30/01/2021
7466;1;147767;27/01/2021
7467;1;167018;20/02/2021
7468;1;280181;8/01/2021
7469;1;390291;18/02/2021
7470;1;216381;17/03/2021
7471;1;103329;18/02/2021
7472;1;268718;25/02/2021
7473;1;115379;3/02/2021
7474;1;372049;6/02/2021
7475;1;217279;18/02/2021
7476;1;239026;16/02/2021
7477;1;184673;6/03/2021
7478;1;356794;26/01/2021
7479;1;365508;14/02/2021
7480;1;176053;11/03/2021
7481;1;168831;29/01/2021
7482;1;217984;27/01/2021
7483;1;168107;27/01/2021
7484;1;231996;28/01/2021
7485;1;376658;26/02/2021
7486;1;315208;5/03/2021
7487;1;218647;18/02/2021
7488;1;144284;18/02/2021
7489;1;364479;18/02/2021
7490;1;253629;25/02/2021
7491;1;63985;26/01/2021
7492;1;212835;17/03/2021
7493;1;344855;25/01/2021
7494;1;251809;19/02/2021
7495;1;178098;9/02/2021
7496;1;177527;30/12/2020
7497;1;153390;17/12/2020
7498;1;271745;22/01/2021
7499;1;148236;25/01/2021
7500;1;251620;14/02/2021
7501;1;260576;29/01/2021
7502;1;204805;12/12/2020
7503;1;410988;19/01/2021
7504;1;278759;5/01/2021
7505;1;182579;18/02/2021
7506;1;235899;28/01/2021
7507;1;235230;4/01/2021
7508;1;249478;1/02/2021
7509;1;147128;23/02/2021
7510;1;159366;9/01/2021
7511;1;124847;28/01/2021
7512;1;148181;23/01/2021
7513;1;356620;31/12/2020
7514;1;261097;8/01/2021
7515;1;215892;30/01/2021
7516;1;279489;27/12/2020
7517;1;292801;18/02/2021
7518;1;331659;11/03/2021
7519;1;229696;28/02/2021
7520;1;132656;7/01/2021
7521;1;117422;30/01/2021
7522;1;327951;29/12/2020
7523;1;375558;16/01/2021
7524;1;104842;18/02/2021
7525;1;261861;18/02/2021
7526;1;184520;1/02/2021
7527;1;305292;21/01/2021
7528;1;239277;25/02/2021
7529;1;174407;9/02/2021
7530;1;231017;11/03/2021
7531;1;172819;2/03/2021
7532;1;118037;26/02/2021
7533;1;371786;2/02/2021
7534;1;82849;2/01/2021
7535;1;156231;15/12/2020
7536;1;337646;12/02/2021
7537;1;347532;14/01/2021
7538;1;166825;16/01/2021
7539;1;147061;12/02/2021
7540;1;355001;27/01/2021
7541;1;129713;4/02/2021
7542;1;246616;15/01/2021
7543;1;222910;27/02/2021
7544;1;155271;4/01/2021
7545;1;71072;7/01/2021
7546;1;240041;13/01/2021
7547;1;245090;19/03/2021
7548;1;162338;18/02/2021
7549;1;256233;7/02/2021
7550;1;244320;20/01/2021
7551;1;242823;18/02/2021
7552;1;395312;28/01/2021
7553;1;270096;9/02/2021
7554;1;61965;31/12/2020
7555;1;342008;18/02/2021
7556;1;201962;27/01/2021
7557;1;139163;2/02/2021
7558;1;143396;4/02/2021
7559;1;305392;23/02/2021
7560;1;213257;9/02/2021
7561;1;205713;18/02/2021
7562;1;232360;14/01/2021
7563;1;220164;22/02/2021
7564;1;109489;30/12/2020
7565;1;210331;13/02/2021
7566;1;95802;15/01/2021
7567;1;317101;1/03/2021
7568;1;399269;22/02/2021
7569;1;328310;7/02/2021
7570;1;331742;13/03/2021
7571;1;221375;17/02/2021
7572;1;278917;24/01/2021
7573;1;228007;12/01/2021
7574;1;86898;19/01/2021
7575;1;282713;13/03/2021
7576;1;355359;28/01/2021
7577;1;200192;23/02/2021
7578;1;216863;23/02/2021
7579;1;112853;18/02/2021
7580;1;317804;30/12/2020
7581;1;212384;23/01/2021
7582;1;364189;5/01/2021
7583;1;297434;18/02/2021
7584;1;53982;10/12/2020
7585;1;102899;18/02/2021
7586;1;261164;23/02/2021
7587;1;179361;6/02/2021
7588;1;171855;18/02/2021
7589;1;360140;7/03/2021
7590;1;258389;16/02/2021
7591;1;155038;14/01/2021
7592;1;344967;29/01/2021
7593;1;354013;19/01/2021
7594;1;213259;22/02/2021
7595;1;125668;5/03/2021
7596;1;169493;18/12/2020
7597;1;161797;21/01/2021
7598;1;292689;23/01/2021
7599;1;180539;15/02/2021
7600;1;138650;9/01/2021
7601;1;171496;2/02/2021
7602;1;331373;3/03/2021
7603;1;248938;18/02/2021
7604;1;194784;22/02/2021
7605;1;416199;23/12/2020
7606;1;265166;15/02/2021
7607;1;370474;31/12/2020
7608;1;250082;16/01/2021
7609;1;128012;18/02/2021
7610;1;251542;31/12/2020
7611;1;271067;10/02/2021
7612;1;249002;20/01/2021
7613;1;210732;8/01/2021
7614;1;72419;18/02/2021
7615;1;168077;5/03/2021
7616;1;259656;24/02/2021
7617;1;198877;8/01/2021
7618;1;91047;27/12/2020
7619;1;274614;19/02/2021
7620;1;357585;7/01/2021
7621;1;330848;29/12/2020
7622;1;94506;24/12/2020
7623;1;399868;7/12/2020
7624;1;340456;30/12/2020
7625;1;232653;19/02/2021
7626;1;372373;26/01/2021
7627;1;327623;19/02/2021
7628;1;164371;3/02/2021
7629;1;69436;19/02/2021
7630;1;176509;19/02/2021
7631;1;383567;21/02/2021
7632;1;181303;25/01/2021
7633;1;165806;19/02/2021
7634;1;215755;19/01/2021
7635;1;106676;19/02/2021
7636;1;184781;18/01/2021
7637;1;163683;12/01/2021
7638;1;222108;26/12/2020
7639;1;238229;19/02/2021
7640;1;176885;19/02/2021
7641;1;310454;3/01/2021
7642;1;219534;19/02/2021
7643;1;253669;5/01/2021
7644;1;306643;19/02/2021
7645;1;156729;12/01/2021
7646;1;183457;16/02/2021
7647;1;213911;10/02/2021
7648;1;286944;1/02/2021
7649;1;414613;26/01/2021
7650;1;142329;5/01/2021
7651;1;110004;16/03/2021
7652;1;308232;5/02/2021
7653;1;236383;21/02/2021
7654;1;247512;30/12/2020
7655;1;297903;21/03/2021
7656;1;222545;19/02/2021
7657;1;62468;26/02/2021
7658;1;77206;22/02/2021
7659;1;317093;8/03/2021
7660;1;290764;5/03/2021
7661;1;297096;19/01/2021
7662;1;182518;8/01/2021
7663;1;258285;21/01/2021
7664;1;218441;12/01/2021
7665;1;112114;28/01/2021
7666;1;156316;1/02/2021
7667;1;101561;18/02/2021
7668;1;370156;1/02/2021
7669;1;282658;28/01/2021
7670;1;248025;18/02/2021
7671;1;224072;9/03/2021
7672;1;172378;30/01/2021
7673;1;151101;19/02/2021
7674;1;230435;3/01/2021
7675;1;101768;19/02/2021
7676;1;97787;19/01/2021
7677;1;296143;5/01/2021
7678;1;337366;13/03/2021
7679;1;251873;3/02/2021
7680;1;211677;13/01/2021
7681;1;256499;16/02/2021
7682;1;236264;20/01/2021
7683;1;342749;7/03/2021
7684;1;306052;16/03/2021
7685;1;253329;9/01/2021
7686;1;219388;19/02/2021
7687;1;140234;17/02/2021
7688;1;377632;11/12/2020
7689;1;293470;19/02/2021
7690;1;140556;19/02/2021
7691;1;314865;11/02/2021
7692;1;276025;6/02/2021
7693;1;255979;14/02/2021
7694;1;271009;19/02/2021
7695;1;236926;22/01/2021
7696;1;192337;10/03/2021
7697;1;281700;13/01/2021
7698;1;55244;12/02/2021
7699;1;295689;5/03/2021
7700;1;243461;10/03/2021
7701;1;217938;9/02/2021
7702;1;322049;17/03/2021
7703;1;255563;24/03/2021
7704;1;230802;19/02/2021
7705;1;337531;19/02/2021
7706;1;149450;19/02/2021
7707;1;274053;21/01/2021
7708;1;48126;27/01/2021
7709;1;409278;28/12/2020
7710;1;135962;19/02/2021
7711;1;243433;19/02/2021
7712;1;302412;19/02/2021
7713;1;195233;30/12/2020
7714;1;198906;21/12/2020
7715;1;158269;30/12/2020
7716;1;306280;18/02/2021
7717;1;194427;22/01/2021
7718;1;329763;29/12/2020
7719;1;238237;5/02/2021
7720;1;258136;22/01/2021
7721;1;177571;19/02/2021
7722;1;227599;2/03/2021
7723;1;294790;19/02/2021
7724;1;224180;18/02/2021
7725;1;246211;17/02/2021
7726;1;89302;19/02/2021
7727;1;135605;23/02/2021
7728;1;164003;23/01/2021
7729;1;331901;27/01/2021
7730;1;127333;9/01/2021
7731;1;302615;9/02/2021
7732;1;232813;1/03/2021
7733;1;237649;19/02/2021
7734;1;273062;5/03/2021
7735;1;265802;10/02/2021
7736;1;132050;19/02/2021
7737;1;82344;16/02/2021
7738;1;272800;14/01/2021
7739;1;181800;18/02/2021
7740;1;121713;9/12/2020
7741;1;238085;17/02/2021
7742;1;316340;15/02/2021
7743;1;281218;19/02/2021
7744;1;369506;30/01/2021
7745;1;285268;29/01/2021
7746;1;317024;16/01/2021
7747;1;257642;25/01/2021
7748;1;214138;9/02/2021
7749;1;157682;13/01/2021
7750;1;88196;9/02/2021
7751;1;206205;21/01/2021
7752;1;108436;19/02/2021
7753;1;118718;18/01/2021
7754;1;342422;19/02/2021
7755;1;265174;3/03/2021
7756;1;233871;30/12/2020
7757;1;197021;2/03/2021
7758;1;210102;2/01/2021
7759;1;313275;19/02/2021
7760;1;141577;13/01/2021
7761;1;189478;6/02/2021
7762;1;166134;1/02/2021
7763;1;389137;8/01/2021
7764;1;256438;21/01/2021
7765;1;319643;18/12/2020
7766;1;189417;10/03/2021
7767;1;135582;19/02/2021
7768;1;273125;26/03/2021
7769;1;217816;17/02/2021
7770;1;268840;3/03/2021
7771;1;126712;19/02/2021
7772;1;153121;19/02/2021
7773;1;112828;4/03/2021
7774;1;182723;20/02/2021
7775;1;214559;15/01/2021
7776;1;277718;22/02/2021
7777;1;368047;28/12/2020
7778;1;227888;9/02/2021
7779;1;169632;5/02/2021
7780;1;278279;20/02/2021
7781;1;186202;15/02/2021
7782;1;237639;22/01/2021
7783;1;375910;25/02/2021
7784;1;278343;13/03/2021
7785;1;182911;19/03/2021
7786;1;120036;8/01/2021
7787;1;177810;10/02/2021
7788;1;203514;20/02/2021
7789;1;206277;14/01/2021
7790;1;72906;27/02/2021
7791;1;359095;20/02/2021
7792;1;227005;14/01/2021
7793;1;284265;25/02/2021
7794;1;122823;13/02/2021
7795;1;369609;1/03/2021
7796;1;405084;4/03/2021
7797;1;329655;29/01/2021
7798;1;297046;22/01/2021
7799;1;299332;20/02/2021
7800;1;210356;2/02/2021
7801;1;199672;9/02/2021
7802;1;77911;22/01/2021
7803;1;160424;2/03/2021
7804;1;386986;12/01/2021
7805;1;244466;15/02/2021
7806;1;154065;16/02/2021
7807;1;123132;1/02/2021
7808;1;179760;3/03/2021
7809;1;207215;20/02/2021
7810;1;81641;9/01/2021
7811;1;151395;17/02/2021
7812;1;210882;23/02/2021
7813;1;214888;13/01/2021
7814;1;347743;23/02/2021
7815;1;299211;18/03/2021
7816;1;182895;20/02/2021
7817;1;358714;20/02/2021
7818;1;351982;25/01/2021
7819;1;184977;18/03/2021
7820;1;130853;26/12/2020
7821;1;233531;18/01/2021
7822;1;356225;14/01/2021
7823;1;231704;6/02/2021
7824;1;199531;4/02/2021
7825;1;174725;16/02/2021
7826;1;241047;5/03/2021
7827;1;151982;5/02/2021
7828;1;150260;20/02/2021
7829;1;266699;25/02/2021
7830;1;186742;12/02/2021
7831;1;315484;10/02/2021
7832;1;197787;20/02/2021
7833;1;274297;20/02/2021
7834;1;213361;29/01/2021
7835;1;139234;11/03/2021
7836;1;214995;22/01/2021
7837;1;223548;3/02/2021
7838;1;212634;19/01/2021
7839;1;172574;16/12/2020
7840;1;68609;20/02/2021
7841;1;125793;8/01/2021
7842;1;246770;11/03/2021
7843;1;310130;8/02/2021
7844;1;92424;16/02/2021
7845;1;296655;11/02/2021
7846;1;404946;15/12/2020
7847;1;112275;27/01/2021
7848;1;365966;5/02/2021
7849;1;405187;4/02/2021
7850;1;236909;20/01/2021
7851;1;190051;17/02/2021
7852;1;105686;12/02/2021
7853;1;207779;25/01/2021
7854;1;257164;19/12/2020
7855;1;371457;1/03/2021
7856;1;286333;17/03/2021
7857;1;156092;20/02/2021
7858;1;283751;20/02/2021
7859;1;188617;12/01/2021
7860;1;302723;20/02/2021
7861;1;280284;19/02/2021
7862;1;200356;24/02/2021
7863;1;181460;23/01/2021
7864;1;378939;13/03/2021
7865;1;133156;20/02/2021
7866;1;71225;23/12/2020
7867;1;333279;28/12/2020
7868;1;254708;7/03/2021
7869;1;218190;18/03/2021
7870;1;177699;17/02/2021
7871;1;306768;28/02/2021
7872;1;72336;20/02/2021
7873;1;246161;19/02/2021
7874;1;259223;28/01/2021
7875;1;73607;20/02/2021
7876;1;274479;11/01/2021
7877;1;345965;10/03/2021
7878;1;230809;15/03/2021
7879;1;253357;20/02/2021
7880;1;87380;20/02/2021
7881;1;334543;6/03/2021
7882;1;235467;20/02/2021
7883;1;295118;31/12/2020
7884;1;200522;20/02/2021
7885;1;232055;20/02/2021
7886;1;271249;5/03/2021
7887;1;250480;1/03/2021
7888;1;134314;22/02/2021
7889;1;304276;22/02/2021
7890;1;188937;13/03/2021
7891;1;201281;17/01/2021
7892;1;199872;25/02/2021
7893;1;298638;13/02/2021
7894;1;224545;7/12/2020
7895;1;303136;26/01/2021
7896;1;257442;9/02/2021
7897;1;296297;13/01/2021
7898;1;172324;5/01/2021
7899;1;321066;5/01/2021
7900;1;170137;22/02/2021
7901;1;89254;25/02/2021
7902;1;214171;7/02/2021
7903;1;234229;14/01/2021
7904;1;135438;16/03/2021
7905;1;49812;28/12/2020
7906;1;71239;20/02/2021
7907;1;255748;15/01/2021
7908;1;345314;21/01/2021
7909;1;269659;3/01/2021
7910;1;194484;2/02/2021
7911;1;264216;3/03/2021
7912;1;148304;3/01/2021
7913;1;337541;5/12/2020
7914;1;224819;24/01/2021
7915;1;179975;20/02/2021
7916;1;205137;20/02/2021
7917;1;231332;28/01/2021
7918;1;254709;20/02/2021
7919;1;368112;20/02/2021
7920;1;209772;26/03/2021
7921;1;239925;16/12/2020
7922;1;54242;11/02/2021
7923;1;266596;20/02/2021
7924;1;225018;20/02/2021
7925;1;206019;19/01/2021
7926;1;182588;20/02/2021
7927;1;316052;28/01/2021
7928;1;226872;3/03/2021
7929;1;323538;3/01/2021
7930;1;142055;3/02/2021
7931;1;146522;9/01/2021
7932;1;183693;24/02/2021
7933;1;245229;26/02/2021
7934;1;168807;20/02/2021
7935;1;134715;17/02/2021
7936;1;283955;4/03/2021
7937;1;295938;16/01/2021
7938;1;191270;3/02/2021
7939;1;174650;18/02/2021
7940;1;223579;21/02/2021
7941;1;232189;9/02/2021
7942;1;285663;13/01/2021
7943;1;132099;21/02/2021
7944;1;351081;12/02/2021
7945;1;201214;23/03/2021
7946;1;163231;20/12/2020
7947;1;261134;20/01/2021
7948;1;240631;21/02/2021
7949;1;175350;21/02/2021
7950;1;114482;2/03/2021
7951;1;178003;23/01/2021
7952;1;367845;22/12/2020
7953;1;41087;5/12/2020
7954;1;314443;2/02/2021
7955;1;304193;6/01/2021
7956;1;362035;4/03/2021
7957;1;179074;2/03/2021
7958;1;338780;1/03/2021
7959;1;59211;16/03/2021
7960;1;160499;27/02/2021
7961;1;355666;14/01/2021
7962;1;174951;21/02/2021
7963;1;157592;23/02/2021
7964;1;182703;10/03/2021
7965;1;242958;21/02/2021
7966;1;162987;29/12/2020
7967;1;229759;28/01/2021
7968;1;300472;21/02/2021
7969;1;190157;21/02/2021
7970;1;198795;28/12/2020
7971;1;306004;13/01/2021
7972;1;174134;21/02/2021
7973;1;216839;7/03/2021
7974;1;279893;21/02/2021
7975;1;383691;3/03/2021
7976;1;297584;5/01/2021
7977;1;293176;23/01/2021
7978;1;246155;31/12/2020
7979;1;366075;6/01/2021
7980;1;249177;31/12/2020
7981;1;231432;16/01/2021
7982;1;209190;3/02/2021
7983;1;270608;29/01/2021
7984;1;184341;27/02/2021
7985;1;249209;9/02/2021
7986;1;281355;5/02/2021
7987;1;324576;12/02/2021
7988;1;93995;9/12/2020
7989;1;106312;2/03/2021
7990;1;396718;31/12/2020
7991;1;261419;21/02/2021
7992;1;100956;21/02/2021
7993;1;311020;21/02/2021
7994;1;242928;13/01/2021
7995;1;171694;8/03/2021
7996;1;209973;29/01/2021
7997;1;147337;15/02/2021
7998;1;184847;20/01/2021
7999;1;146485;21/02/2021
8000;1;238987;21/02/2021
8001;1;342222;21/02/2021
8002;1;223557;18/01/2021
8003;1;172617;21/02/2021
8004;1;231912;23/01/2021
8005;1;256783;21/02/2021
8006;1;198927;26/02/2021
8007;1;191494;12/01/2021
8008;1;254581;8/03/2021
8009;1;102927;27/02/2021
8010;1;203670;18/03/2021
8011;1;304394;21/02/2021
8012;1;103640;11/03/2021
8013;1;247813;4/01/2021
8014;1;167233;26/12/2020
8015;1;344871;21/02/2021
8016;1;402060;31/12/2020
8017;1;218655;21/02/2021
8018;1;251981;6/03/2021
8019;1;198382;7/03/2021
8020;1;358880;10/02/2021
8021;1;174472;12/02/2021
8022;1;411564;8/01/2021
8023;1;228140;6/01/2021
8024;1;316928;29/12/2020
8025;1;226553;6/03/2021
8026;1;141657;5/02/2021
8027;1;364863;16/03/2021
8028;1;233423;17/01/2021
8029;1;198446;1/02/2021
8030;1;263681;5/02/2021
8031;1;314050;15/03/2021
8032;1;151132;5/02/2021
8033;1;307598;13/02/2021
8034;1;188558;1/03/2021
8035;1;209698;4/01/2021
8036;1;236176;12/02/2021
8037;1;249982;7/02/2021
8038;1;261793;12/01/2021
8039;1;226090;4/02/2021
8040;1;195208;22/02/2021
8041;1;283468;10/12/2020
8042;1;207755;11/01/2021
8043;1;202295;22/02/2021
8044;1;359401;26/12/2020
8045;1;149882;15/02/2021
8046;1;248457;4/03/2021
8047;1;195678;20/01/2021
8048;1;207034;9/02/2021
8049;1;115576;12/03/2021
8050;1;203578;19/02/2021
8051;1;117085;9/03/2021
8052;1;270176;4/02/2021
8053;1;250615;23/12/2020
8054;1;211147;4/03/2021
8055;1;402451;1/02/2021
8056;1;184263;13/02/2021
8057;1;351945;5/01/2021
8058;1;216953;15/01/2021
8059;1;200658;22/02/2021
8060;1;223890;23/03/2021
8061;1;229668;22/02/2021
8062;1;205995;15/01/2021
8063;1;238345;24/12/2020
8064;1;323182;2/02/2021
8065;1;301051;21/12/2020
8066;1;126838;11/01/2021
8067;1;136712;21/02/2021
8068;1;358006;16/03/2021
8069;1;152613;22/02/2021
8070;1;196394;11/02/2021
8071;1;378263;18/02/2021
8072;1;197951;13/02/2021
8073;1;156866;1/02/2021
8074;1;171291;1/02/2021
8075;1;251958;22/02/2021
8076;1;272617;22/02/2021
8077;1;297656;14/01/2021
8078;1;261890;14/01/2021
8079;1;232901;23/01/2021
8080;1;285101;25/02/2021
8081;1;43754;22/02/2021
8082;1;149910;25/03/2021
8083;1;239919;22/02/2021
8084;1;358174;20/12/2020
8085;1;253549;19/12/2020
8086;1;205354;22/02/2021
8087;1;310359;13/02/2021
8088;1;300862;22/02/2021
8089;1;244471;28/12/2020
8090;1;341763;24/01/2021
8091;1;398069;4/01/2021
8092;1;177127;3/03/2021
8093;1;72958;3/03/2021
8094;1;160192;27/02/2021
8095;1;296070;28/01/2021
8096;1;113598;14/01/2021
8097;1;313518;3/02/2021
8098;1;211404;30/12/2020
8099;1;188518;22/02/2021
8100;1;370704;23/02/2021
8101;1;238668;20/02/2021
8102;1;220217;22/02/2021
8103;1;156464;12/12/2020
